sov_line_id,project_id,project_name,line_number,description,actual_hours,pct_complete,approved_co_value,pending_cos,actual_labor_cost_y,actual_material_cost_y,total_actual_cost_y,scheduled_value_y,total_budget_y,budgeted_material_y,budgeted_labor_y,total_billed_y,LaborCost,Variance,Budget Coverage,realized_margin_pct_y,labor_variance_pct_y,material_variance_pct_y
PRJ-2019-123-SOV-06,PRJ-2019-123,Oklahoma City High School - New Construction,6,Piping - Refrigerant,984.0,99.9,689800.0,0,1735927.1800000013,4094155.33,5830082.510000002,9763000,9541900,1854800,4765600,9694800,1735927.1800000013,-3711817.4899999984,0.9773532725596641,40.28390341083682,-63.573795954339396,120.73298091438431
PRJ-2021-245-SOV-06,PRJ-2021-245,Phoenix Residential Tower - HVAC Systems,6,Piping - Refrigerant,744.0,99.6,1344600.0,0,1176216.7500000007,4494076.67,5670293.420000001,9375000,10590200,2274800,4906600,9302500,1176216.7500000007,-4919906.579999999,1.1296213333333334,39.51687018666666,-76.02786552806423,97.55919949006507
PRJ-2018-003-SOV-10,PRJ-2018-003,Las Vegas Elementary Campus - Climate Systems,10,Controls - DDC/BAS Installation,1188.0,97.7,1084000.0,0,1751514.5600000015,4975438.890000001,6726953.450000001,11837000,12731200,2345600,6383300,11765500,1751514.5600000015,-6004246.549999999,1.075542789558165,43.17011531638083,-72.56098632368835,112.11796086289225
PRJ-2020-175-SOV-11,PRJ-2020-175,Baltimore Senior Living - HVAC Upgrade,11,Controls - Programming & Commissioning,1678.0,97.6,2693000.0,0,1638902.6600000013,9864508.23,11503410.890000002,21782000,21516300,4385900,10285100,21617900,1638902.6600000013,-10012889.109999998,0.9878018547424479,47.18845427417132,-84.06527248155096,124.91411637292234
PRJ-2020-183-SOV-10,PRJ-2020-183,Kansas City Elementary Campus - Climate Systems,10,Controls - DDC/BAS Installation,2486.0,97.7,2204300.0,0,4174757.0100000026,5839290.72,10014047.730000002,14144000,14853100,3198800,7500500,14052900,4174757.0100000026,-4839052.269999998,1.0501343325791854,29.19932317590496,-44.34028384774345,82.54628985869701
PRJ-2021-309-SOV-10,PRJ-2021-309,Portland Colocation Facility - HVAC,10,Controls - DDC/BAS Installation,2342.0,97.6,3112900.0,0,3936480.2100000023,9966718.74,13903198.950000001,22317000,24307000,4983000,11632600,22186200,3936480.2100000023,-10403801.049999999,1.0891696912667472,37.70130864363489,-66.1599280470402,100.01442384105961
PRJ-2022-352-SOV-05,PRJ-2022-352,Kansas City Business Center - MEP Systems,5,Piping - Hydronic Systems,3660.0,99.8,2259500.0,0,3334076.5900000036,7473908.82,10807985.410000004,17595000,16900700,3223800,8276700,17479000,3334076.5900000036,-6092714.589999996,0.9605399261153736,38.573541290139225,-59.71731982553429,131.83537502326448
PRJ-2018-025-SOV-03,PRJ-2018-025,Portland Senior Living - HVAC Upgrade,3,Ductwork - Fabrication,4716.0,99.9,2203300.0,0,4094488.870000003,8354670.86,12449159.730000004,19887000,21068800,4645400,10726200,19762000,4094488.870000003,-8619640.269999996,1.0594257555186806,37.400514255543804,-61.82721867949505,79.84825547853791
PRJ-2022-352-SOV-12,PRJ-2022-352,Kansas City Business Center - MEP Systems,12,Insulation,2072.0,97.5,2259500.0,0,3334076.5900000036,7473908.82,10807985.410000004,17595000,16900700,3223800,8276700,17479000,3334076.5900000036,-6092714.589999996,0.9605399261153736,38.573541290139225,-59.71731982553429,131.83537502326448
PRJ-2019-083-SOV-05,PRJ-2019-083,Cincinnati Elementary Campus - Climate Systems,5,Piping - Hydronic Systems,1984.0,99.9,700600.0,0,2106700.6000000024,3654796.75,5761497.350000002,8483000,9167400,1655300,4592100,8426800,2106700.6000000024,-3405902.6499999976,1.0806790050689614,32.08184191913235,-54.12337274885124,120.79361747115327
PRJ-2021-248-SOV-12,PRJ-2021-248,San Antonio Elementary Campus - Climate Systems,12,Insulation,716.0,97.5,955500.0,0,1448029.0900000008,4782079.46,6230108.550000001,10337000,10235500,2046800,4911200,10275000,1448029.0900000008,-4005391.4499999993,0.9901809035503532,39.73001305988197,-70.51577842482487,133.63687023646668
PRJ-2021-253-SOV-12,PRJ-2021-253,Oklahoma City Elementary Campus - Climate Systems,12,Insulation,2132.0,97.6,1853800.0,0,3625012.9200000023,6093403.57,9718416.490000002,15036000,15161700,2878900,7755300,14939900,3625012.9200000023,-5443283.509999998,1.0083599361532323,35.36567910348495,-53.25760550849093,111.65735419778389
PRJ-2019-144-SOV-03,PRJ-2019-144,Richmond Data Center - Precision Cooling Systems,3,Ductwork - Fabrication,2436.0,99.8,1449800.0,0,2407015.280000002,3569407.58,5976422.860000002,8799000,8324800,1723800,4312800,8733100,2407015.280000002,-2348377.139999998,0.9461075122172974,32.078385498352056,-44.189035429419356,107.06622462002554
PRJ-2018-063-SOV-01,PRJ-2018-063,Cincinnati High School - New Construction,1,General Conditions & Project Management,2892.0,100.0,353800.0,0,1340459.2100000007,2286333.59,3626792.8000000007,5612000,5931500,1224500,3063400,5571400,1340459.2100000007,-2304707.1999999993,1.0569315751960084,35.3743264433357,-56.24276261670038,86.71568721927316
PRJ-2019-158-SOV-02,PRJ-2019-158,Denver High School - New Construction,2,Submittals & Engineering,1266.0,100.0,365200.0,0,1658562.8200000012,2441666.78,4100229.6000000015,5838000,5442000,1220100,2686900,5800100,1658562.8200000012,-1341770.3999999985,0.9321685508735869,29.76653648509761,-38.27225352636863,100.1202180149168
PRJ-2019-102-SOV-11,PRJ-2019-102,Indianapolis Business Center - MEP Systems,11,Controls - Programming & Commissioning,2794.0,97.5,2436500.0,0,3656739.720000004,18862736.88,22519476.6,42813000,45687300,10719900,22325200,42520100,3656739.720000004,-23167823.4,1.0671361502347418,47.40037698829794,-83.62057352229766,75.96000783589399
PRJ-2023-391-SOV-10,PRJ-2023-391,Pittsburgh Regional Medical Center - HVAC Upgrade,10,Controls - DDC/BAS Installation,1360.0,97.6,2306800.0,0,2413343.5000000023,4197866.9,6611210.400000002,9340000,9896700,1882900,4756100,9276800,2413343.5000000023,-3285489.5999999978,1.0596038543897217,29.216162740899332,-49.25793191900922,122.94688512401086
PRJ-2021-301-SOV-04,PRJ-2021-301,Richmond Regional Medical Center - HVAC Upgrade,4,Ductwork - Installation,1868.0,99.8,452300.0,0,1729635.7700000019,4531491.0,6261126.770000002,10245000,9899200,2035300,4883000,10173000,1729635.7700000019,-3638073.2299999977,0.9662469497315764,38.88602469497314,-64.57841961908659,122.64486807841595
PRJ-2019-098-SOV-06,PRJ-2019-098,Baltimore Unified School District - HVAC Modernization,6,Piping - Refrigerant,1050.0,99.8,766000.0,0,1896600.5200000016,2709900.13,4606500.650000002,6621000,7231900,1480600,3739500,6575400,1896600.5200000016,-2625399.3499999978,1.0922670291496752,30.425907717867357,-49.28197566519584,83.02715993516141
PRJ-2020-203-SOV-14,PRJ-2020-203,San Antonio High School - New Construction,14,Startup & Commissioning Support,792.0,97.8,926000.0,0,4167158.1700000023,1948588.74,6115746.910000002,4570000,3477100,731100,1711600,4541500,4167158.1700000023,2638646.910000002,0.7608533916849015,-33.82378358862149,143.46565611124106,166.5283463274518
PRJ-2019-092-SOV-11,PRJ-2019-092,Raleigh Corporate Campus - HVAC Systems,11,Controls - Programming & Commissioning,1192.0,97.4,796400.0,0,1519507.6900000016,6110937.399999999,7630445.090000002,13785000,13402500,2829100,6528200,13685000,1519507.6900000016,-5772054.909999998,0.9722524483133841,44.64675306492563,-76.72394090254586,116.00287724011167
PRJ-2023-399-SOV-10,PRJ-2023-399,Louisville Edge Data Center - Thermal Management,10,Controls - DDC/BAS Installation,2020.0,97.7,1875200.0,0,3622001.9000000027,3629731.18,7251733.080000003,8502000,8195400,1566200,4071200,8451900,3622001.9000000027,-943666.9199999971,0.9639378969654199,14.705562455892698,-11.033555217134932,131.75400204316182
PRJ-2020-231-SOV-02,PRJ-2020-231,Houston Medical Campus - New HVAC Installation,2,Submittals & Engineering,1694.0,100.0,2076500.0,0,2734648.8000000035,4862181.07,7596829.870000004,11391000,11096200,1976800,5563200,11314300,2734648.8000000035,-3499370.129999996,0.9741199192344834,33.308490299359114,-50.84396031061254,145.96221519627684
PRJ-2019-136-SOV-12,PRJ-2019-136,Salt Lake City Medical Campus - New HVAC Installation,12,Insulation,810.0,97.2,768500.0,0,1088900.8400000003,3545252.04,4634152.88,8264000,8949400,1741600,4616300,8200500,1088900.8400000003,-4315247.12,1.0829380445304937,43.92360987415295,-76.4118267876871,103.56293293523197
PRJ-2019-159-SOV-12,PRJ-2019-159,Albuquerque Data Center - Precision Cooling Systems,12,Insulation,1086.0,97.5,886500.0,0,1929201.7900000021,7991635.23,9920837.020000001,18511000,17685700,3568300,8909600,18388000,1929201.7900000021,-7764862.979999999,0.9554156987737021,46.40572081465074,-78.34693151207685,123.96197713196761
PRJ-2021-273-SOV-10,PRJ-2021-273,Portland High School - New Construction,10,Controls - DDC/BAS Installation,656.0,97.4,198300.0,0,1091479.6600000006,1406731.18,2498210.840000001,3323000,3492900,751800,1723000,3295300,1091479.6600000006,-994689.1599999992,1.051128498344869,24.82061871802586,-36.65237028438766,87.11508113860069
PRJ-2021-255-SOV-11,PRJ-2021-255,Louisville Apartment Complex - MEP,11,Controls - Programming & Commissioning,864.0,97.4,254200.0,0,1112060.9400000002,4513754.340000001,5625815.28,10826000,10173300,2111200,4958900,10746400,1112060.9400000002,-4547484.72,0.9397099575096989,48.03422058008498,-77.57444312246666,113.8004139825692
PRJ-2018-044-SOV-12,PRJ-2018-044,Oklahoma City Cloud Campus Phase 1 - Cooling,12,Insulation,980.0,97.3,702400.0,0,1649721.940000001,3163148.94,4812870.880000002,7204000,7273500,1572700,3651800,7155400,1649721.940000001,-2460629.1199999982,1.009647418101055,33.19168684064407,-54.82441699983567,101.12856488840846
PRJ-2018-006-SOV-03,PRJ-2018-006,Kansas City Hospital - Mechanical Systems Renovation,3,Ductwork - Fabrication,1904.0,99.9,1227000.0,0,1934885.9200000016,4385991.84,6320877.760000002,10039000,9995100,2022200,4917100,9972100,1934885.9200000016,-3674222.2399999984,0.9956270544874988,37.036778962048,-60.64985621606228,116.89208980318465
PRJ-2021-300-SOV-11,PRJ-2021-300,Minneapolis Senior Living - HVAC Upgrade,11,Controls - Programming & Commissioning,994.0,97.5,772100.0,0,987379.8000000005,5184877.64,6172257.44,12081000,12843300,2503900,6223800,11970400,987379.8000000005,-6671042.56,1.0630990812018872,48.90938299809618,-84.13541887592788,107.07207316586124
PRJ-2018-044-SOV-05,PRJ-2018-044,Oklahoma City Cloud Campus Phase 1 - Cooling,5,Piping - Hydronic Systems,1622.0,99.8,702400.0,0,1649721.940000001,3163148.94,4812870.880000002,7204000,7273500,1572700,3651800,7155400,1649721.940000001,-2460629.1199999982,1.009647418101055,33.19168684064407,-54.82441699983567,101.12856488840846
PRJ-2022-361-SOV-05,PRJ-2022-361,Salt Lake City Hospital - Mechanical Systems Renovation,5,Piping - Hydronic Systems,1830.0,99.9,1218800.0,0,1853248.820000002,5319029.28,7172278.100000002,12912000,12397200,2694200,6110800,12824500,1853248.820000002,-5224921.899999998,0.9601301115241636,44.45261694547706,-69.67256627610129,97.42518298567293
PRJ-2018-012-SOV-01,PRJ-2018-012,Pittsburgh Business Center - MEP Systems,1,General Conditions & Project Management,3978.0,100.0,555300.0,0,1772692.3000000021,3810190.1,5582882.400000002,9048000,8957800,1892400,4427700,8981600,1772692.3000000021,-3374917.5999999978,0.9900309460654289,38.297055702917746,-59.96358606048282,101.34168780384698
PRJ-2021-320-SOV-10,PRJ-2021-320,Raleigh Apartment Complex - MEP,10,Controls - DDC/BAS Installation,2496.0,97.6,2309000.0,0,4209955.080000006,9638282.33,13848237.410000004,22790000,23871200,4644400,11805900,22654700,4209955.080000006,-10022962.589999996,1.0474418604651163,39.2354655111891,-64.34024445404411,107.52481117044181
PRJ-2022-366-SOV-15,PRJ-2022-366,Columbus Hospital - Mechanical Systems Renovation,15,Closeout Documentation & Training,952.0,97.8,946600.0,0,4147185.5700000017,3625453.43,7772639.000000002,8337000,8010200,1633000,4012300,8276800,4147185.5700000017,-237560.99999999814,0.9608012474511215,6.769353484466813,3.3618017097425836,122.01184507042255
PRJ-2021-282-SOV-03,PRJ-2021-282,Louisville Corporate Campus - HVAC Systems,3,Ductwork - Fabrication,3416.0,99.8,2618800.0,0,3066817.370000003,8923954.49,11990771.860000003,20659000,20302400,4364400,10085800,20522200,3066817.370000003,-8311628.139999997,0.9827387579263275,41.95860467592815,-69.59272075591423,104.47150788195401
PRJ-2021-253-SOV-01,PRJ-2021-253,Oklahoma City Elementary Campus - Climate Systems,1,General Conditions & Project Management,7518.0,100.0,1853800.0,0,3625012.9200000023,6093403.57,9718416.490000002,15036000,15161700,2878900,7755300,14939900,3625012.9200000023,-5443283.509999998,1.0083599361532323,35.36567910348495,-53.25760550849093,111.65735419778389
PRJ-2018-069-SOV-11,PRJ-2018-069,Boston Colocation Facility - HVAC,11,Controls - Programming & Commissioning,1254.0,97.6,2706100.0,0,1394938.5500000012,6681003.95,8075942.500000001,15603000,16352900,3677000,8106000,15508700,1394938.5500000012,-8276957.499999999,1.0480612702685381,48.24109145677113,-82.79128361707376,81.6971430514006
PRJ-2020-220-SOV-03,PRJ-2020-220,Portland Apartment Complex - MEP,3,Ductwork - Fabrication,2914.0,99.9,1448700.0,0,3104637.390000004,7896880.18,11001517.570000004,16642000,17077000,3946700,8139600,16531800,3104637.390000004,-6075482.429999996,1.0261386852541763,33.8930563033289,-61.857617204776595,100.08817949172726
PRJ-2019-124-SOV-01,PRJ-2019-124,Sacramento Colocation Facility - HVAC,1,General Conditions & Project Management,2834.0,100.0,534200.0,0,1296665.8200000005,2857437.35,4154103.1700000004,6722000,7318100,1422000,3735200,6667500,1296665.8200000005,-3163996.8299999996,1.0886789645938708,38.201380987801244,-65.28523720282715,100.94496132208157
PRJ-2019-125-SOV-12,PRJ-2019-125,Boston Mixed-Income Housing - Climate Control,12,Insulation,2206.0,97.5,1381700.0,0,3609036.7900000033,5867693.67,9476730.460000003,14385000,14917100,3453600,7347500,14284500,3609036.7900000033,-5440369.539999997,1.0369899200556134,34.12074758428917,-50.880751412044866,69.90078961084086
PRJ-2024-003-SOV-04,PRJ-2024-003,Greenfield Elementary School - New Construction,4,Ductwork - Installation,1932.0,99.7,321300.0,0,1687462.5300000014,2268510.11,3955972.6400000015,5544000,3670700,761900,1862900,5500700,1687462.5300000014,285272.6400000015,0.6621031746031746,28.644072150072127,-9.417438939288129,197.7438128363302
PRJ-2022-352-SOV-06,PRJ-2022-352,Kansas City Business Center - MEP Systems,6,Piping - Refrigerant,1980.0,99.8,2259500.0,0,3334076.5900000036,7473908.82,10807985.410000004,17595000,16900700,3223800,8276700,17479000,3334076.5900000036,-6092714.589999996,0.9605399261153736,38.573541290139225,-59.71731982553429,131.83537502326448
PRJ-2021-259-SOV-06,PRJ-2021-259,Atlanta Colocation Facility - HVAC,6,Piping - Refrigerant,1008.0,99.9,1761500.0,0,1922360.630000002,4895386.79,6817747.420000002,11725000,10770200,2249200,5395200,11644900,1922360.630000002,-3952452.579999998,0.9185671641791044,41.852900469083146,-64.3690571248517,117.65013293615507
PRJ-2021-264-SOV-03,PRJ-2021-264,Boston Edge Data Center - Thermal Management,3,Ductwork - Fabrication,4302.0,99.9,2340900.0,0,4034718.570000002,9042066.22,13076784.790000003,19784000,21265000,4245500,10453700,19658000,4034718.570000002,-8188215.209999997,1.0748584714921148,33.90222002628385,-61.40391851688874,112.98000753739255
PRJ-2021-290-SOV-03,PRJ-2021-290,Phoenix Mixed-Income Housing - Climate Control,3,Ductwork - Fabrication,2282.0,99.7,1953200.0,0,2084344.8300000015,7053275.09,9137619.920000002,17033000,18288300,4290000,9316500,16897900,2084344.8300000015,-9150680.079999998,1.0736981154230023,46.3534320436799,-77.62738335211719,64.41200675990676
PRJ-2020-230-SOV-05,PRJ-2020-230,Atlanta Residential Tower - HVAC Systems,5,Piping - Hydronic Systems,1294.0,99.9,244300.0,0,1220790.7000000007,3004351.42,4225142.120000001,6912000,7411300,1464200,3744700,6856000,1220790.7000000007,-3186157.879999999,1.0722366898148148,38.87236516203702,-67.39950596843536,105.18722988662749
PRJ-2018-014-SOV-11,PRJ-2018-014,Indianapolis Cloud Campus Phase 1 - Cooling,11,Controls - Programming & Commissioning,1184.0,97.3,871400.0,0,1522354.6300000013,4903810.79,6426165.420000001,11702000,12647800,2672500,6427000,11611600,1522354.6300000013,-6221634.579999999,1.0808237908049907,45.08489642796103,-76.31313785592032,83.49151693171189
PRJ-2022-363-SOV-03,PRJ-2022-363,Salt Lake City Middle School - HVAC Systems,3,Ductwork - Fabrication,1308.0,99.9,303300.0,0,1194702.1500000008,2571354.26,3766056.4100000006,5770000,5782300,1224700,2808700,5727300,1194702.1500000008,-2016243.5899999994,1.0021317157712306,34.730391507798956,-57.46423078292445,109.95788846248058
PRJ-2020-222-SOV-06,PRJ-2020-222,Oklahoma City Corporate Campus - HVAC Systems,6,Piping - Refrigerant,1770.0,99.9,767600.0,0,3459640.750000003,4112716.96,7572357.710000003,10170000,9500300,2014800,4791600,10103800,3459640.750000003,-1927942.2899999972,0.934149459193707,25.5422054080629,-27.797797186743413,104.12532062735755
PRJ-2019-097-SOV-11,PRJ-2019-097,Cincinnati Mixed-Use Tower - Mechanical,11,Controls - Programming & Commissioning,1082.0,97.5,931800.0,0,1403924.2000000011,3496819.73,4900743.930000001,8337000,8422900,1704900,4238200,8287400,1403924.2000000011,-3522156.0699999994,1.010303466474751,41.21693738754947,-66.87451748383745,105.10409584139833
PRJ-2019-148-SOV-02,PRJ-2019-148,Las Vegas Middle School - HVAC Systems,2,Submittals & Engineering,1516.0,100.0,645600.0,0,1818597.2900000017,3307632.68,5126229.970000002,7547000,7582400,1461200,3623500,7496600,1818597.2900000017,-2456170.0299999984,1.0046906055386247,32.07592460580361,-49.811031047329884,126.36413085135507
PRJ-2021-298-SOV-12,PRJ-2021-298,San Antonio High School - New Construction,12,Insulation,998.0,97.7,1731000.0,0,1956637.510000002,4690931.4399999995,6647568.950000002,11208000,11432200,2249200,5635900,11138700,1956637.510000002,-4784631.049999998,1.0200035688793718,40.689070753033526,-65.28260774676623,108.55999644317977
PRJ-2018-053-SOV-06,PRJ-2018-053,Las Vegas High School - New Construction,6,Piping - Refrigerant,780.0,99.7,303500.0,0,1739977.110000002,1426891.84,3166868.950000002,3488000,3497000,744200,1757800,3464000,1739977.110000002,-330131.04999999795,1.0025802752293578,9.206738818807281,-1.0139316190691794,91.7349959688256
PRJ-2019-147-SOV-03,PRJ-2019-147,Oklahoma City Office Park - Core & Shell MEP,3,Ductwork - Fabrication,2662.0,99.8,3270300.0,0,2523663.760000003,7713443.18,10237106.940000003,18067000,20144700,4388000,10074700,17939600,2523663.760000003,-9907593.059999997,1.1149997232523385,43.338091880223594,-74.95048229723959,75.78494029170464
PRJ-2019-144-SOV-10,PRJ-2019-144,Richmond Data Center - Precision Cooling Systems,10,Controls - DDC/BAS Installation,1598.0,97.4,1449800.0,0,2407015.280000002,3569407.58,5976422.860000002,8799000,8324800,1723800,4312800,8733100,2407015.280000002,-2348377.139999998,0.9461075122172974,32.078385498352056,-44.189035429419356,107.06622462002554
PRJ-2022-332-SOV-04,PRJ-2022-332,Louisville Mixed-Use Tower - Mechanical,4,Ductwork - Installation,2400.0,99.9,1073200.0,0,2212364.1200000024,4678206.07,6890570.190000002,11220000,11406000,2530700,5829800,11145100,2212364.1200000024,-4515429.809999998,1.016577540106952,38.586718449197846,-62.05077155305495,84.85818429683488
PRJ-2018-065-SOV-12,PRJ-2018-065,Richmond Residential Tower - HVAC Systems,12,Insulation,894.0,97.7,959600.0,0,1726598.5000000012,4450330.0,6176928.500000001,10603000,10636400,2115300,5275200,10527500,1726598.5000000012,-4459471.499999999,1.0031500518721117,41.74357728944638,-67.26951584774035,110.38765186971116
PRJ-2020-187-SOV-06,PRJ-2020-187,Las Vegas Corporate Campus - HVAC Systems,6,Piping - Refrigerant,964.0,99.9,663000.0,0,1893747.3400000012,4513808.38,6407555.720000002,10850000,11184300,2292200,5648300,10772500,1893747.3400000012,-4776744.279999998,1.0308110599078342,40.94418691244238,-66.47225997202696,96.9203551173545
PRJ-2022-329-SOV-03,PRJ-2022-329,Pittsburgh Cloud Campus Phase 1 - Cooling,3,Ductwork - Fabrication,3220.0,99.9,2778000.0,0,2822140.1800000025,10070121.17,12892261.350000003,22622000,21806000,4911200,10660800,22489700,2822140.1800000025,-8913738.649999997,0.9639289187516576,43.01007271682432,-73.52787614437939,105.04400492751262
PRJ-2019-082-SOV-11,PRJ-2019-082,Raleigh Business Center - MEP Systems,11,Controls - Programming & Commissioning,2534.0,97.5,4122500.0,0,3459061.7800000017,18047891.72,21506953.5,41115000,44135700,9148800,21508900,40856900,3459061.7800000017,-22628746.5,1.0734695366654505,47.69073695731485,-83.91799775906718,97.27058980412731
PRJ-2020-231-SOV-12,PRJ-2020-231,Houston Medical Campus - New HVAC Installation,12,Insulation,1612.0,97.6,2076500.0,0,2734648.8000000035,4862181.07,7596829.870000004,11391000,11096200,1976800,5563200,11314300,2734648.8000000035,-3499370.129999996,0.9741199192344834,33.308490299359114,-50.84396031061254,145.96221519627684
PRJ-2018-016-SOV-03,PRJ-2018-016,Houston Surgery Center - Climate Control,3,Ductwork - Fabrication,3410.0,99.8,4255100.0,0,2891545.8400000036,9104486.48,11996032.320000004,20272000,20579000,4142600,10148900,20143600,2891545.8400000036,-8582967.679999996,1.015144041041831,40.824623520126266,-71.50877592645504,119.77710809636461
PRJ-2020-200-SOV-12,PRJ-2020-200,Boston Senior Living - HVAC Upgrade,12,Insulation,634.0,97.6,690500.0,0,1189294.6600000006,1812070.17,3001364.8300000005,4488000,4809300,968000,2436600,4456400,1189294.6600000006,-1807935.1699999995,1.071590909090909,33.124669563279845,-51.19040219978657,87.19733161157023
PRJ-2021-301-SOV-05,PRJ-2021-301,Richmond Regional Medical Center - HVAC Upgrade,5,Piping - Hydronic Systems,1730.0,99.8,452300.0,0,1729635.7700000019,4531491.0,6261126.770000002,10245000,9899200,2035300,4883000,10173000,1729635.7700000019,-3638073.2299999977,0.9662469497315764,38.88602469497314,-64.57841961908659,122.64486807841595
PRJ-2019-086-SOV-05,PRJ-2019-086,Louisville Regional Medical Center - HVAC Upgrade,5,Piping - Hydronic Systems,1686.0,99.9,2154200.0,0,1660021.6200000015,6970850.0,8630871.620000001,16463000,16996300,3469900,8411600,16349700,1660021.6200000015,-8365428.379999999,1.0323938528822207,47.57412610095365,-80.26509082695324,100.89483846796739
PRJ-2020-230-SOV-12,PRJ-2020-230,Atlanta Residential Tower - HVAC Systems,12,Insulation,746.0,97.3,244300.0,0,1220790.7000000007,3004351.42,4225142.120000001,6912000,7411300,1464200,3744700,6856000,1220790.7000000007,-3186157.879999999,1.0722366898148148,38.87236516203702,-67.39950596843536,105.18722988662749
PRJ-2019-113-SOV-13,PRJ-2019-113,Kansas City Middle School - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",638.0,97.9,543500.0,0,3936787.960000002,1437174.68,5373962.6400000015,3319000,2308800,427500,1126100,3298500,3936787.960000002,3065162.6400000015,0.6956312142211509,-61.91511419102144,249.59488144924978,236.18121169590643
PRJ-2022-367-SOV-15,PRJ-2022-367,Houston Office Park - Core & Shell MEP,15,Closeout Documentation & Training,698.0,97.9,882700.0,0,3123996.5300000026,2725003.05,5848999.580000003,6499000,6362800,1281400,3191200,6458700,3123996.5300000026,-513800.41999999713,0.9790429296814894,10.001545160793924,-2.1058996615692345,112.65826830029653
PRJ-2020-174-SOV-15,PRJ-2020-174,Louisville Cloud Campus Phase 1 - Cooling,15,Closeout Documentation & Training,516.0,97.6,1364300.0,0,3444668.8100000033,3777847.21,7222516.020000003,8026000,8590700,1766600,3991300,7974800,3444668.8100000033,-1368183.9799999967,1.070358833790182,10.011013954647355,-13.695567609550691,113.84847786708931
PRJ-2020-164-SOV-03,PRJ-2020-164,Richmond Cloud Campus Phase 1 - Cooling,3,Ductwork - Fabrication,1808.0,99.6,822900.0,0,1755751.3000000017,3103772.5700000003,4859523.870000002,7029000,7147200,1432400,3464800,6974300,1755751.3000000017,-2287676.129999998,1.0168160478019632,30.86464831412716,-49.32604190718074,116.68336847249374
PRJ-2019-110-SOV-03,PRJ-2019-110,Las Vegas Senior Living - HVAC Upgrade,3,Ductwork - Fabrication,1234.0,99.6,210200.0,0,1204162.2700000007,1744587.74,2948750.0100000007,3872000,3743600,686400,1835700,3847000,1204162.2700000007,-794849.9899999993,0.9668388429752066,23.844266270661137,-34.403101269270536,154.16488053613054
PRJ-2019-129-SOV-06,PRJ-2019-129,Boston Colocation Facility - HVAC,6,Piping - Refrigerant,898.0,99.6,871700.0,0,1765811.670000001,6590035.68,8355847.350000001,14922000,15278200,3477400,7177700,14818000,1765811.670000001,-6922352.649999999,1.0238707947996246,44.00316747084841,-75.39864204410883,89.51042963133375
PRJ-2020-170-SOV-06,PRJ-2020-170,Minneapolis Residential Tower - HVAC Systems,6,Piping - Refrigerant,442.0,99.5,119100.0,0,643085.1699999998,2090244.91,2733330.0799999996,4816000,4889900,1039900,2405000,4781200,643085.1699999998,-2156569.9200000004,1.0153446843853822,43.24480730897011,-73.2604918918919,101.00441484758149
PRJ-2019-088-SOV-01,PRJ-2019-088,Oklahoma City Elementary Campus - Climate Systems,1,General Conditions & Project Management,4714.0,100.0,644700.0,0,2230029.050000002,3970915.24,6200944.290000003,9124000,9769100,1910400,4855700,9056500,2230029.050000002,-3568155.709999997,1.070703638754932,32.03699813678208,-54.07399448071334,107.85779103852597
PRJ-2020-235-SOV-04,PRJ-2020-235,Oklahoma City Senior Living - HVAC Upgrade,4,Ductwork - Installation,3370.0,99.8,3113700.0,0,3233748.8600000013,7763926.9399999995,10997675.8,17688000,18395500,3964100,9094700,17568500,3233748.8600000013,-7397824.199999999,1.039998869289914,37.824085255540474,-64.44358956315214,95.85598092883629
PRJ-2021-267-SOV-04,PRJ-2021-267,Raleigh Corporate Campus - HVAC Systems,4,Ductwork - Installation,3846.0,99.8,2232000.0,0,3506680.840000002,4710448.99,8217129.830000002,11491000,11279300,2258300,5629400,11418900,3506680.840000002,-3062170.169999998,0.9815768862588112,28.49073335653988,-37.707733683873904,108.58384581322234
PRJ-2018-054-SOV-06,PRJ-2018-054,Denver Edge Data Center - Thermal Management,6,Piping - Refrigerant,2334.0,99.8,2616600.0,0,4085550.680000003,8200871.65,12286422.330000004,19488000,18017500,3565900,8746900,19355600,4085550.680000003,-5731077.669999996,0.9245433087027914,36.95390840517239,-53.291444054464975,129.9804158837881
PRJ-2021-290-SOV-06,PRJ-2021-290,Phoenix Mixed-Income Housing - Climate Control,6,Piping - Refrigerant,1070.0,99.8,1953200.0,0,2084344.8300000015,7053275.09,9137619.920000002,17033000,18288300,4290000,9316500,16897900,2084344.8300000015,-9150680.079999998,1.0736981154230023,46.3534320436799,-77.62738335211719,64.41200675990676
PRJ-2021-280-SOV-03,PRJ-2021-280,Denver Apartment Complex - MEP,3,Ductwork - Fabrication,4204.0,99.9,795500.0,0,3555981.6500000022,6999570.03,10555551.680000002,17061000,15770600,3467500,7947900,16958100,3555981.6500000022,-5215048.319999998,0.9243655119864017,38.13052177480804,-55.25885265290199,101.86214938716655
PRJ-2020-218-SOV-02,PRJ-2020-218,Portland Middle School - HVAC Systems,2,Submittals & Engineering,2166.0,100.0,977500.0,0,2968312.160000003,4572991.6899999995,7541303.850000003,10797000,10289800,2081100,5123300,10723000,2968312.160000003,-2748496.1499999966,0.953023988144855,30.15371075298691,-42.06249565709596,119.73916150112917
